#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 11047, 5,KE9CTZ,     2.27, 3,   boost,   16.09,  96755.00,  387.56,  295.34,  207.09, 18.1, 4.17, 4.16, 4.01,  26.22,   2.30, -12.66,-342.32,  -5.11, -19.37,  -0.35,   0.34,   0.79,   5.24, 4.17, 0.00, 0.00, 0.00, 4.18, 1, 1,  9,  40.3886849, -87.5139743,   256.0, 2025, 10, 25, 19, 28, 33,       23,       43,  42,  58,   1.4,   0.8,   1.1,  0,  0, 20, 21,  0,  0,  0,  0, 35,  0,  0,  0,  0,  0,  0, 18,  0,  0,  0,  0,  0,  0,  0,  0,  0, 18, 25, 36, 36,  0, 32, 30
6, 11047, 5,KE9CTZ,     2.28, 3,   boost,   11.57,  96755.00,  387.56,  295.34,  207.24, 18.1, 4.17, 4.16, 4.01,  24.20,   1.82, -11.44,-341.40,  -4.75, -19.49,  -0.35,   0.33,   0.80,   5.43, 4.17, 0.00, 0.00, 0.00, 4.18, 1, 1,  9,  40.3886849, -87.5139743,   256.0, 2025, 10, 25, 19, 28, 33,       23,       43,  42,  58,   1.4,   0.8,   1.1,  0,  0, 20, 21,  0,  0,  0,  0, 35,  0,  0,  0,  0,  0,  0, 18,  0,  0,  0,  0,  0,  0,  0,  0,  0, 18, 25, 36, 36,  0, 32, 30
6, 11047, 5,KE9CTZ,     2.29, 3,   boost,   10.56,  96701.00,  392.23,  300.00,  207.36, 18.1, 4.17, 4.16, 4.01,  22.06,   1.04, -11.82,-340.12,  -4.50, -19.37,  -0.35,   0.32,   0.81,   5.62, 4.17, 0.00, 0.00, 0.00, 4.18, 1, 1,  9,  40.3886849, -87.5139743,   256.0, 2025, 10, 25, 19, 28, 33,       23,       43,  42,  58,   1.4,   0.8,   1.1,  0,  0, 20, 21,  0,  0,  0,  0, 35,  0,  0,  0,  0,  0,  0, 18,  0,  0,  0,  0,  0,  0,  0,  0,  0, 18, 25, 36, 36,  0, 32, 30
6, 11047, 5,KE9CTZ,     2.30, 3,   boost,    8.05,  96701.00,  392.23,  300.00,  207.47, 18.1, 4.17, 4.16, 4.01,  20.93,   0.80, -12.11,-339.51,  -3.40, -19.37,  -0.35,   0.32,   0.82,   5.82, 4.17, 0.00, 0.00, 0.00, 4.18, 1, 1,  9,  40.3886849, -87.5139743,   256.0, 2025, 10, 25, 19, 28, 33,       23,       43,  42,  58,   1.4,   0.8,   1.1,  0,  0, 20, 21,  0,  0,  0,  0, 35,  0,  0,  0,  0,  0,  0, 18,  0,  0,  0,  0,  0,  0,  0,  0,  0, 18, 25, 36, 36,  0, 32, 30
6, 11047, 5,KE9CTZ,     2.31, 3,   boost,   13.08,  96652.00,  396.46,  304.24,  207.58, 18.1, 4.17, 4.16, 4.01,  21.19,   1.33, -12.82,-339.39,  -3.65, -19.00,  -0.35,   0.32,   0.82,   6.01, 4.17, 0.00, 0.00, 0.00, 4.18, 1, 1,  9,  40.3886849, -87.5139743,   256.0, 2025, 10, 25, 19, 28, 33,       23,       43,  42,  58,   1.4,   0.8,   1.1,  0,  0, 20, 21,  0,  0,  0,  0, 35,  0,  0,  0,  0,  0,  0, 18,  0,  0,  0,  0,  0,  0,  0,  0,  0, 18, 25, 36, 36,  0, 32, 30
6, 11047, 5,KE9CTZ,     2.32, 3,   boost,    9.05,  96652.00,  396.46,  304.24,  207.67, 18.1, 4.17, 4.16, 4.01,  21.53,   1.40, -13.79,-339.14,  -3.40, -18.76,  -0.35,   0.30,   0.83,   6.20, 4.17, 0.00, 0.00, 0.00, 4.18, 1, 1,  9,  40.3886849, -87.5139743,   256.0, 2025, 10, 25, 19, 28, 33,       23,       43,  42,  58,   1.4,   0.8,   1.1,  0,  0, 20, 21,  0,  0,  0,  0, 35,  0,  0,  0,  0,  0,  0, 18,  0,  0,  0,  0,  0,  0,  0,  0,  0, 18, 25, 36, 36,  0, 32, 30
6, 11047, 5,KE9CTZ,     2.33, 3,   boost,    8.55,  96613.00,  399.84,  307.61,  207.76, 18.1, 4.17, 4.16, 4.01,  20.30,   1.72, -12.17,-339.81,  -3.59, -18.69,  -0.34,   0.29,   0.85,   6.39, 4.17, 0.00, 0.00, 0.00, 4.18, 1, 1,  9,  40.3886849, -87.5139743,   256.0, 2025, 10, 25, 19, 28, 33,       23,       43,  42,  58,   1.4,   0.8,   1.1,  0,  0, 20, 21,  0,  0,  0,  0, 35,  0,  0,  0,  0,  0,  0, 18,  0,  0,  0,  0,  0,  0,  0,  0,  0, 18, 25, 36, 36,  0, 32, 30
6, 11047, 5,KE9CTZ,     2.34, 3,   boost,    8.05,  96613.00,  399.84,  307.61,  207.85, 18.1, 4.17, 4.16, 4.01,  19.41,   1.59, -11.03,-338.90,  -3.28, -19.06,  -0.34,   0.29,   0.85,   6.58, 4.17, 0.00, 0.00, 0.00, 4.18, 1, 1,  9,  40.3886849, -87.5139743,   256.0, 2025, 10, 25, 19, 28, 33,       23,       43,  42,  58,   1.4,   0.8,   1.1,  0,  0, 20, 21,  0,  0,  0,  0, 35,  0,  0,  0,  0,  0,  0, 18,  0,  0,  0,  0,  0,  0,  0,  0,  0, 18, 25, 36, 36,  0, 32, 30
6, 11047, 5,KE9CTZ,     2.34, 3,   boost,    8.05,  96613.00,  399.84,  307.61,  207.85, 18.1, 4.17, 4.16, 4.01,  19.41,   1.59, -11.03,-338.90,  -3.28, -19.06,  -0.34,   0.29,   0.85,   6.58, 4.17, 0.00, 0.00, 0.00, 4.18, 1, 1,  9,  40.3886849, -87.5139743,   256.0, 2025, 10, 25, 19, 28, 33,       23,       43,  42,  58,   1.4,   0.8,   1.1,  0,  0, 20, 21,  0,  0,  0,  0, 35,  0,  0,  0,  0,  0,  0, 18,  0,  0,  0,  0,  0,  0,  0,  0,  0, 18, 25, 36, 36,  0, 32, 30
6, 11047, 5,KE9CTZ,     2.34, 3,   boost,    8.05,  96613.00,  399.84,  307.61,  207.85, 18.1, 4.17, 4.16, 4.01,  19.41,   1.59, -11.03,-338.90,  -3.28, -19.06,  -0.34,   0.29,   0.85,   6.58, 4.17, 0.00, 0.00, 0.00, 4.18, 1, 1,  9,  40.3886849, -87.5139743,   256.0, 2025, 10, 25, 19, 28, 33,       23,       43,  42,  58,   1.4,   0.8,   1.1,  0,  0, 20, 21,  0,  0,  0,  0, 35,  0,  0,  0,  0,  0,  0, 18,  0,  0,  0,  0,  0,  0,  0,  0,  0, 18, 25, 36, 36,  0, 32, 30
6, 11047, 5,KE9CTZ,     2.35, 3,   boost,    7.04,  96570.00,  403.56,  311.33,  207.93, 18.1, 4.17, 4.16, 4.01,  18.77,   0.47, -10.17,-338.96,  -3.77, -18.94,  -0.34,   0.26,   0.86,   6.77, 4.17, 0.00, 0.00, 0.00, 4.18, 1, 1,  7,  40.3888528, -87.5136864,   356.0, 2025, 10, 25, 19, 28, 34,       53,      147,  48,  69,   1.8,   0.9,   1.5,  0,  0, 13, 13,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12, 35, 30, 28,  0, 22, 33
6, 11047, 5,KE9CTZ,     2.36, 3,   boost,    8.55,  96570.00,  403.56,  311.33,  208.02, 18.1, 4.17, 4.16, 4.01,  18.82,   0.39, -10.14,-337.92,  -4.01, -18.88,  -0.35,   0.25,   0.87,   6.96, 4.17, 0.00, 0.00, 0.00, 4.18, 1, 1,  7,  40.3888528, -87.5136864,   356.0, 2025, 10, 25, 19, 28, 34,       53,      147,  48,  69,   1.8,   0.9,   1.5,  0,  0, 13, 13,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12, 35, 30, 28,  0, 22, 33
6, 11047, 5,KE9CTZ,     2.37, 3,   boost,    9.05,  96522.00,  407.71,  315.49,  208.10, 18.1, 4.17, 4.16, 4.01,  18.93,   0.34, -10.99,-338.04,  -3.89, -18.94,  -0.35,   0.24,   0.87,   7.15, 4.17, 0.00, 0.00, 0.00, 4.18, 1, 1,  7,  40.3888528, -87.5136864,   356.0, 2025, 10, 25, 19, 28, 34,       53,      147,  48,  69,   1.8,   0.9,   1.5,  0,  0, 13, 13,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12, 35, 30, 28,  0, 22, 33
6, 11047, 5,KE9CTZ,     2.38, 3,   boost,   10.06,  96522.00,  407.71,  315.49,  208.19, 18.1, 4.17, 4.16, 4.01,  18.70,   0.17, -11.02,-338.59,  -4.26, -18.82,  -0.35,   0.22,   0.88,   7.34, 4.17, 0.00, 0.00, 0.00, 4.18, 1, 1,  7,  40.3888528, -87.5136864,   356.0, 2025, 10, 25, 19, 28, 34,       53,      147,  48,  69,   1.8,   0.9,   1.5,  0,  0, 13, 13,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12, 35, 30, 28,  0, 22, 33
6, 11047, 5,KE9CTZ,     2.39, 3,   boost,    9.56,  96475.00,  411.78,  319.56,  208.28, 18.1, 4.17, 4.16, 4.01,  18.42,   1.20, -10.65,-338.17,  -5.23, -19.06,  -0.35,   0.21,   0.88,   7.53, 4.17, 0.00, 0.00, 0.00, 4.18, 1, 1,  7,  40.3888528, -87.5136864,   356.0, 2025, 10, 25, 19, 28, 34,       53,      147,  48,  69,   1.8,   0.9,   1.5,  0,  0, 13, 13,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12, 35, 30, 28,  0, 22, 33
6, 11047, 5,KE9CTZ,     2.40, 3,   boost,   10.06,  96475.00,  411.78,  319.56,  208.38, 18.1, 4.17, 4.16, 4.01,  18.26,   1.06,  -9.73,-339.69,  -4.62, -18.76,  -0.35,   0.20,   0.88,   7.71, 4.17, 0.00, 0.00, 0.00, 4.18, 1, 1,  7,  40.3888528, -87.5136864,   356.0, 2025, 10, 25, 19, 28, 34,       53,      147,  48,  69,   1.8,   0.9,   1.5,  0,  0, 13, 13,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12, 35, 30, 28,  0, 22, 33
6, 11047, 5,KE9CTZ,     2.41, 3,   boost,    9.56,  96434.00,  415.33,  323.11,  208.47, 18.1, 4.17, 4.16, 4.01,  18.05,   1.19,  -9.22,-340.36,  -5.91, -18.14,  -0.35,   0.19,   0.88,   7.89, 4.17, 0.00, 0.00, 0.00, 4.18, 1, 1,  7,  40.3888528, -87.5136864,   356.0, 2025, 10, 25, 19, 28, 34,       53,      147,  48,  69,   1.8,   0.9,   1.5,  0,  0, 13, 13,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12, 35, 30, 28,  0, 22, 33
6, 11047, 5,KE9CTZ,     2.42, 3,   boost,    7.54,  96434.00,  415.33,  323.11,  208.56, 18.1, 4.17, 4.16, 4.01,  17.79,   0.47,  -8.99,-340.91,  -6.09, -18.51,  -0.35,   0.19,   0.88,   8.08, 4.17, 0.00, 0.00, 0.00, 4.18, 1, 1,  7,  40.3888528, -87.5136864,   356.0, 2025, 10, 25, 19, 28, 34,       53,      147,  48,  69,   1.8,   0.9,   1.5,  0,  0, 13, 13,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12, 35, 30, 28,  0, 22, 33
6, 11047, 5,KE9CTZ,     2.43, 3,   boost,    9.05,  96393.00,  418.89,  326.66,  208.64, 18.1, 4.17, 4.16, 4.01,  17.82,   0.17,  -8.94,-341.16,  -6.82, -18.69,  -0.35,   0.17,   0.89,   8.26, 4.17, 0.00, 0.00, 0.00, 4.18, 1, 1,  7,  40.3888528, -87.5136864,   356.0, 2025, 10, 25, 19, 28, 34,       53,      147,  48,  69,   1.8,   0.9,   1.5,  0,  0, 13, 13,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12, 35, 30, 28,  0, 22, 33
6, 11047, 5,KE9CTZ,     2.44, 3,   boost,    9.56,  96393.00,  418.89,  326.66,  208.72, 18.1, 4.17, 4.16, 4.01,  17.66,   0.27,  -9.74,-342.19,  -6.15, -18.63,  -0.35,   0.15,   0.89,   8.44, 4.17, 0.00, 0.00, 0.00, 4.18, 1, 1,  7,  40.3888528, -87.5136864,   356.0, 2025, 10, 25, 19, 28, 34,       53,      147,  48,  69,   1.8,   0.9,   1.5,  0,  0, 13, 13,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12, 35, 30, 28,  0, 22, 33
6, 11047, 5,KE9CTZ,     2.45, 3,   boost,    8.05,  96347.00,  422.87,  330.65,  208.80, 18.1, 4.17, 4.16, 4.01,  17.28,   0.50,  -9.88,-342.44,  -7.37, -18.02,  -0.35,   0.15,   0.89,   8.61, 4.17, 0.00, 0.00, 0.00, 4.18, 1, 1,  7,  40.3888528, -87.5136864,   356.0, 2025, 10, 25, 19, 28, 34,       53,      147,  48,  69,   1.8,   0.9,   1.5,  0,  0, 13, 13,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12, 35, 30, 28,  0, 22, 33
6, 11047, 5,KE9CTZ,     2.46, 3,   boost,    5.03,  96347.00,  422.87,  330.65,  208.87, 18.1, 4.17, 4.16, 4.01,  16.81,   0.80,  -9.99,-341.89,  -8.41, -18.21,  -0.35,   0.12,   0.89,   8.79, 4.17, 0.00, 0.00, 0.00, 4.18, 1, 1,  7,  40.3888528, -87.5136864,   356.0, 2025, 10, 25, 19, 28, 34,       53,      147,  48,  69,   1.8,   0.9,   1.5,  0,  0, 13, 13,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12, 35, 30, 28,  0, 22, 33
6, 11047, 5,KE9CTZ,     2.47, 3,   boost,    8.05,  96290.00,  427.82,  335.60,  208.93, 18.1, 4.17, 4.16, 4.01,  16.30,   0.89,  -9.49,-344.15,  -8.16, -17.78,  -0.35,   0.11,   0.88,   8.96, 4.17, 0.00, 0.00, 0.00, 4.18, 1, 1,  7,  40.3888528, -87.5136864,   356.0, 2025, 10, 25, 19, 28, 34,       53,      147,  48,  69,   1.8,   0.9,   1.5,  0,  0, 13, 13,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12, 35, 30, 28,  0, 22, 33
6, 11047, 5,KE9CTZ,     2.48, 3,   boost,    2.51,  96290.00,  427.82,  335.60,  208.99, 18.1, 4.17, 4.16, 4.01,  15.63,   0.88,  -9.19,-343.54,  -8.04, -17.41,  -0.35,   0.11,   0.88,   9.13, 4.17, 0.00, 0.00, 0.00, 4.18, 1, 1,  7,  40.3888528, -87.5136864,   356.0, 2025, 10, 25, 19, 28, 34,       53,      147,  48,  69,   1.8,   0.9,   1.5,  0,  0, 13, 13,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12, 35, 30, 28,  0, 22, 33
6, 11047, 5,KE9CTZ,     2.49, 3,   boost,    6.54,  96244.00,  431.81,  339.59,  209.03, 18.1, 4.17, 4.16, 4.01,  14.89,   0.28,  -9.13,-343.35,  -8.41, -17.53,  -0.35,   0.08,   0.88,   9.29, 4.17, 0.00, 0.00, 0.00, 4.18, 1, 1,  7,  40.3888528, -87.5136864,   356.0, 2025, 10, 25, 19, 28, 34,       53,      147,  48,  69,   1.8,   0.9,   1.5,  0,  0, 13, 13,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12, 35, 30, 28,  0, 22, 33
6, 11047, 5,KE9CTZ,     2.50, 3,   boost,    3.52,  96244.00,  431.81,  339.59,  209.07, 18.1, 4.17, 4.16, 4.01,  14.08,  -0.17,  -9.81,-343.05,  -9.08, -17.05,  -0.35,   0.07,   0.87,   9.45, 4.17, 0.00, 0.00, 0.00, 4.18, 1, 1,  7,  40.3888528, -87.5136864,   356.0, 2025, 10, 25, 19, 28, 34,       53,      147,  48,  69,   1.8,   0.9,   1.5,  0,  0, 13, 13,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12, 35, 30, 28,  0, 22, 33
6, 11047, 5,KE9CTZ,     2.51, 3,   boost,    2.51,  96201.00,  435.54,  343.32,  209.10, 18.1, 4.17, 4.16, 4.01,  13.20,  -0.20, -10.15,-342.01,  -8.71, -17.05,  -0.36,   0.06,   0.86,   9.60, 4.17, 0.00, 0.00, 0.00, 4.18, 1, 1,  7,  40.3888528, -87.5136864,   356.0, 2025, 10, 25, 19, 28, 34,       53,      147,  48,  69,   1.8,   0.9,   1.5,  0,  0, 13, 13,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12, 35, 30, 28,  0, 22, 33
6, 11047, 5,KE9CTZ,     2.52, 3,   boost,    1.01,  96201.00,  435.54,  343.32,  209.12, 18.1, 4.17, 4.16, 4.01,  12.28,  -0.11, -10.55,-343.17,  -9.26, -16.50,  -0.36,   0.05,   0.86,   9.75, 4.17, 0.00, 0.00, 0.00, 4.18, 1, 1,  7,  40.3888528, -87.5136864,   356.0, 2025, 10, 25, 19, 28, 34,       53,      147,  48,  69,   1.8,   0.9,   1.5,  0,  0, 13, 13,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12, 35, 30, 28,  0, 22, 33
6, 11047, 5,KE9CTZ,     2.53, 3,   boost,    2.01,  96149.00,  440.06,  347.83,  209.14, 18.1, 4.17, 4.16, 4.01,  11.25,   0.22, -10.47,-342.56,  -9.69, -16.50,  -0.36,   0.05,   0.86,   9.90, 4.17, 0.00, 0.00, 0.00, 4.18, 1, 1,  7,  40.3888528, -87.5136864,   356.0, 2025, 10, 25, 19, 28, 34,       53,      147,  48,  69,   1.8,   0.9,   1.5,  0,  0, 13, 13,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12, 35, 30, 28,  0, 22, 33
6, 11047, 5,KE9CTZ,     2.54, 3,   boost,    1.01,  96149.00,  440.06,  347.83,  209.14, 18.1, 4.17, 4.16, 4.01,  10.63,   0.14, -10.27,-341.77,  -9.63, -16.01,  -0.36,   0.04,   0.85,  10.04, 4.17, 0.00, 0.00, 0.00, 4.18, 1, 1,  7,  40.3888528, -87.5136864,   356.0, 2025, 10, 25, 19, 28, 34,       53,      147,  48,  69,   1.8,   0.9,   1.5,  0,  0, 13, 13,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12, 35, 30, 28,  0, 22, 33
6, 11047, 5,KE9CTZ,     2.55, 3,   boost,   -2.51,  96108.00,  443.62,  351.40,  209.13, 18.1, 4.17, 4.16, 4.01,  10.40,  -0.27, -10.39,-341.40,  -9.02, -16.07,  -0.36,   0.02,   0.83,  10.17, 4.17, 0.00, 0.00, 0.00, 4.18, 1, 1,  7,  40.3888528, -87.5136864,   356.0, 2025, 10, 25, 19, 28, 34,       53,      147,  48,  69,   1.8,   0.9,   1.5,  0,  0, 13, 13,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12, 35, 30, 28,  0, 22, 33
6, 11047, 5,KE9CTZ,     2.56, 3,   boost,   -1.51,  96108.00,  443.62,  351.40,  209.11, 18.1, 4.17, 4.16, 4.01,   9.35,  -0.55, -10.09,-340.24,  -8.96, -15.95,  -0.36,   0.02,   0.83,  10.29, 4.17, 0.00, 0.00, 0.00, 4.18, 1, 1,  7,  40.3888528, -87.5136864,   356.0, 2025, 10, 25, 19, 28, 34,       53,      147,  48,  69,   1.8,   0.9,   1.5,  0,  0, 13, 13,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12, 35, 30, 28,  0, 22, 33
6, 11047, 5,KE9CTZ,     2.57, 3,   boost,   -3.02,  96061.00,  447.70,  355.48,  209.09, 18.1, 4.17, 4.16, 4.01,   8.61,  -1.16, -10.55,-339.33,  -9.32, -15.40,  -0.35,  -0.00,   0.82,  10.40, 4.17, 0.00, 0.00, 0.00, 4.18, 1, 1,  7,  40.3888528, -87.5136864,   356.0, 2025, 10, 25, 19, 28, 34,       53,      147,  48,  69,   1.8,   0.9,   1.5,  0,  0, 13, 13,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12, 35, 30, 28,  0, 22, 33
6, 11047, 5,KE9CTZ,     2.58, 3,   boost,   -6.03,  96061.00,  447.70,  355.48,  209.05, 18.1, 4.18, 4.17, 4.02,   7.76,  -1.34, -10.81,-338.59,  -8.53, -15.52,  -0.35,  -0.01,   0.81,  10.51, 4.18, 0.00, 0.00, 0.00, 4.19, 1, 1,  7,  40.3888528, -87.5136864,   356.0, 2025, 10, 25, 19, 28, 34,       53,      147,  48,  69,   1.8,   0.9,   1.5,  0,  0, 13, 13,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12, 35, 30, 28,  0, 22, 33
6, 11047, 5,KE9CTZ,     2.58, 3,   boost,   -6.03,  96061.00,  447.70,  355.48,  209.05, 18.1, 4.18, 4.17, 4.02,   7.76,  -1.34, -10.81,-338.59,  -8.53, -15.52,  -0.35,  -0.01,   0.81,  10.51, 4.18, 0.00, 0.00, 0.00, 4.19, 1, 1,  7,  40.3888528, -87.5136864,   356.0, 2025, 10, 25, 19, 28, 34,       53,      147,  48,  69,   1.8,   0.9,   1.5,  0,  0, 13, 13,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12, 35, 30, 28,  0, 22, 33
6, 11047, 5,KE9CTZ,     2.59, 3,   boost,   -3.02,  96024.00,  450.92,  358.70,  209.01, 18.1, 4.18, 4.17, 4.02,   7.11,  -1.21, -10.62,-338.04,  -9.02, -15.28,  -0.35,  -0.01,   0.81,  10.61, 4.18, 0.00, 0.00, 0.00, 4.19, 1, 1,  7,  40.3888528, -87.5136864,   356.0, 2025, 10, 25, 19, 28, 34,       53,      147,  48,  69,   1.8,   0.9,   1.5,  0,  0, 13, 13,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12, 35, 30, 28,  0, 22, 33
6, 11047, 5,KE9CTZ,     2.60, 3,   boost,   -3.52,  96024.00,  450.92,  358.70,  208.97, 18.1, 4.18, 4.17, 4.02,   6.63,  -1.28, -11.02,-337.98,  -8.84, -14.85,  -0.35,  -0.02,   0.79,  10.70, 4.18, 0.00, 0.00, 0.00, 4.19, 1, 1,  7,  40.3888528, -87.5136864,   356.0, 2025, 10, 25, 19, 28, 34,       53,      147,  48,  69,   1.8,   0.9,   1.5,  0,  0, 13, 13,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12, 35, 30, 28,  0, 22, 33
6, 11047, 5,KE9CTZ,     2.61, 3,   boost,   -7.04,  95981.00,  454.66,  362.44,  208.91, 18.1, 4.18, 4.17, 4.02,   5.99,  -1.18, -10.37,-336.40,  -8.59, -14.85,  -0.35,  -0.03,   0.77,  10.78, 4.18, 0.00, 0.00, 0.00, 4.19, 1, 1,  7,  40.3888528, -87.5136864,   356.0, 2025, 10, 25, 19, 28, 34,       53,      147,  48,  69,   1.8,   0.9,   1.5,  0,  0, 13, 13,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12, 35, 30, 28,  0, 22, 33
6, 11047, 5,KE9CTZ,     2.62, 3,   boost,   -4.53,  95981.00,  454.66,  362.44,  208.86, 18.1, 4.18, 4.17, 4.02,   4.86,  -1.53, -10.28,-335.85,  -8.16, -14.85,  -0.36,  -0.04,   0.76,  10.85, 4.18, 0.00, 0.00, 0.00, 4.19, 1, 1,  7,  40.3888528, -87.5136864,   356.0, 2025, 10, 25, 19, 28, 34,       53,      147,  48,  69,   1.8,   0.9,   1.5,  0,  0, 13, 13,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12, 35, 30, 28,  0, 22, 33
6, 11047, 5,KE9CTZ,     2.63, 3,   boost,   -7.54,  95945.00,  457.79,  365.57,  208.79, 18.1, 4.18, 4.17, 4.02,   3.87,  -1.74,  -9.79,-334.75,  -8.59, -14.67,  -0.36,  -0.05,   0.75,  10.92, 4.18, 0.00, 0.00, 0.00, 4.19, 1, 1,  7,  40.3888528, -87.5136864,   356.0, 2025, 10, 25, 19, 28, 34,       53,      147,  48,  69,   1.8,   0.9,   1.5,  0,  0, 13, 13,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12, 35, 30, 28,  0, 22, 33
6, 11047, 5,KE9CTZ,     2.64, 3,   boost,   -9.56,  95945.00,  457.79,  365.57,  208.72, 18.1, 4.18, 4.17, 4.02,   3.36,  -2.07, -10.04,-334.75,  -8.47, -14.67,  -0.36,  -0.05,   0.75,  10.98, 4.18, 0.00, 0.00, 0.00, 4.19, 1, 1,  7,  40.3888528, -87.5136864,   356.0, 2025, 10, 25, 19, 28, 34,       53,      147,  48,  69,   1.8,   0.9,   1.5,  0,  0, 13, 13,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12, 35, 30, 28,  0, 22, 33
6, 11047, 5,KE9CTZ,     2.65, 3,   boost,   -3.52,  95913.00,  460.58,  368.35,  208.64, 18.1, 4.18, 4.17, 4.02,   1.38,  -2.62, -10.04,-333.83,  -7.74, -14.97,  -0.36,  -0.05,   0.73,  11.03, 4.18, 0.00, 0.00, 0.00, 4.19, 1, 1,  7,  40.3888528, -87.5136864,   356.0, 2025, 10, 25, 19, 28, 34,       53,      147,  48,  69,   1.8,   0.9,   1.5,  0,  0, 13, 13,  0,  0,  0,  0, 37,  0,  0,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12, 35, 30, 28,  0, 22, 33
